_Annual_J-D_2008_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 177   2  173.00  -87.00        0.3161
 178   2  175.00  -87.00        0.3161
 179   2  177.00  -87.00        0.3161
 180   2  179.00  -87.00        0.3161
   1   3 -179.00  -85.00        0.3161
   2   3 -177.00  -85.00        0.3161
   3   3 -175.00  -85.00        0.3161
   4   3 -173.00  -85.00        0.3161
   5   3 -171.00  -85.00        0.3161
   6   3 -169.00  -85.00        0.3161
   7   3 -167.00  -85.00        0.3161
   8   3 -165.00  -85.00        0.3161
   9   3 -163.00  -85.00        0.3161
  10   3 -161.00  -85.00        0.3161
  11   3 -159.00  -85.00        0.3161
  12   3 -157.00  -85.00        0.3161
  13   3 -155.00  -85.00        0.3161
  14   3 -153.00  -85.00        0.3161
  15   3 -151.00  -85.00        0.3161
  16   3 -149.00  -85.00        0.3161
  17   3 -147.00  -85.00        0.3161
  18   3 -145.00  -85.00        0.3161
  19   3 -143.00  -85.00        0.3161
  20   3 -141.00  -85.00        0.3161
  21   3 -139.00  -85.00        0.3161
  22   3 -137.00  -85.00        0.3161
  23   3 -135.00  -85.00        0.3161
  24   3 -133.00  -85.00        0.3161
  25   3 -131.00  -85.00        0.3161
  26   3 -129.00  -85.00        0.3161
  27   3 -127.00  -85.00        0.3161
  28   3 -125.00  -85.00        0.3161
  29   3 -123.00  -85.00        0.3161
  30   3 -121.00  -85.00        0.3161
  31   3 -119.00  -85.00        0.3161
  32   3 -117.00  -85.00        0.3161
  33   3 -115.00  -85.00        0.3161
  34   3 -113.00  -85.00        0.3161
  35   3 -111.00  -85.00        0.3161
  36   3 -109.00  -85.00        0.3161
  37   3 -107.00  -85.00        0.3161
  38   3 -105.00  -85.00        0.3161
  39   3 -103.00  -85.00        0.3161
  40   3 -101.00  -85.00        0.3161
  41   3  -99.00  -85.00        0.3161
  42   3  -97.00  -85.00        0.3161
  43   3  -95.00  -85.00        0.3161
  44   3  -93.00  -85.00        0.3161
  45   3  -91.00  -85.00        0.3161
  46   3  -89.00  -85.00        0.3161
  47   3  -87.00  -85.00        0.3161
  48   3  -85.00  -85.00        0.3161
  49   3  -83.00  -85.00        0.3161
  50   3  -81.00  -85.00        0.3161
  51   3  -79.00  -85.00        0.3161
  52   3  -77.00  -85.00        0.3161
  53   3  -75.00  -85.00        0.3161
  54   3  -73.00  -85.00        0.3161
  55   3  -71.00  -85.00        0.3161
  56   3  -69.00  -85.00        0.3161
  57   3  -67.00  -85.00        0.3161
  58   3  -65.00  -85.00        0.3161
  59   3  -63.00  -85.00        0.3161
  60   3  -61.00  -85.00        0.3161
  61   3  -59.00  -85.00        0.3161
  62   3  -57.00  -85.00        0.3161
  63   3  -55.00  -85.00        0.3161
  64   3  -53.00  -85.00        0.3161
  65   3  -51.00  -85.00        0.3161
  66   3  -49.00  -85.00        0.3161
  67   3  -47.00  -85.00        0.3161
  68   3  -45.00  -85.00        0.3161
  69   3  -43.00  -85.00        0.3161
  70   3  -41.00  -85.00        0.3161
  71   3  -39.00  -85.00        0.3161
  72   3  -37.00  -85.00        0.3161
  73   3  -35.00  -85.00        0.3161
  74   3  -33.00  -85.00        0.3161
  75   3  -31.00  -85.00        0.3161
  76   3  -29.00  -85.00        0.3161
  77   3  -27.00  -85.00        0.3161
  78   3  -25.00  -85.00        0.3161
  79   3  -23.00  -85.00        0.3161
  80   3  -21.00  -85.00        0.3161
  81   3  -19.00  -85.00        0.3161
  82   3  -17.00  -85.00        0.3161
  83   3  -15.00  -85.00        0.3161
  84   3  -13.00  -85.00        0.3161
  85   3  -11.00  -85.00        0.3161
  86   3   -9.00  -85.00        0.3161
  87   3   -7.00  -85.00        0.3161
  88   3   -5.00  -85.00        0.3161
  89   3   -3.00  -85.00        0.3161
  90   3   -1.00  -85.00        0.3161
  91   3    1.00  -85.00        0.3161
  92   3    3.00  -85.00        0.3161
  93   3    5.00  -85.00        0.3161
  94   3    7.00  -85.00        0.3161
  95   3    9.00  -85.00        0.3161
  96   3   11.00  -85.00        0.3161
  97   3   13.00  -85.00        0.3161
  98   3   15.00  -85.00        0.3161
  99   3   17.00  -85.00        0.3161
 100   3   19.00  -85.00        0.3161
 101   3   21.00  -85.00        0.3161
 102   3   23.00  -85.00        0.3161
 103   3   25.00  -85.00        0.3161
 104   3   27.00  -85.00        0.3161
 105   3   29.00  -85.00        0.3161
 106   3   31.00  -85.00        0.3161
 107   3   33.00  -85.00        0.3161
 108   3   35.00  -85.00        0.3161
 109   3   37.00  -85.00        0.3161
 110   3   39.00  -85.00        0.3161
 111   3   41.00  -85.00        0.3161
 112   3   43.00  -85.00        0.3161
 113   3   45.00  -85.00        0.3161
 114   3   47.00  -85.00        0.3161
 115   3   49.00  -85.00        0.3161
 116   3   51.00  -85.00        0.3161
 117   3   53.00  -85.00        0.3161
 118   3   55.00  -85.00        0.3161
 119   3   57.00  -85.00        0.3161
 120   3   59.00  -85.00        0.3161
 121   3   61.00  -85.00        0.3161
 122   3   63.00  -85.00        0.3161
 123   3   65.00  -85.00        0.3161
 124   3   67.00  -85.00        0.3161
 125   3   69.00  -85.00        0.3161
 126   3   71.00  -85.00        0.3161
 127   3   73.00  -85.00        0.3161
 128   3   75.00  -85.00        0.3161
 129   3   77.00  -85.00        0.3161
 130   3   79.00  -85.00        0.3161
 131   3   81.00  -85.00        0.3161
 132   3   83.00  -85.00        0.3161
 133   3   85.00  -85.00        0.3161
 134   3   87.00  -85.00        0.3161
 135   3   89.00  -85.00        0.3161
 136   3   91.00  -85.00        0.3161
 137   3   93.00  -85.00        0.3161
 138   3   95.00  -85.00        0.3161
 139   3   97.00  -85.00        0.3161
 140   3   99.00  -85.00        0.3161
 141   3  101.00  -85.00        0.3161
 142   3  103.00  -85.00        0.3161
 143   3  105.00  -85.00        0.3161
 144   3  107.00  -85.00        0.3161
 145   3  109.00  -85.00        0.3161
 146   3  111.00  -85.00        0.3161
 147   3  113.00  -85.00        0.3161
 148   3  115.00  -85.00        0.3161
 149   3  117.00  -85.00        0.3161
 150   3  119.00  -85.00        0.3161
 151   3  121.00  -85.00        0.3161
 152   3  123.00  -85.00        0.3161
 153   3  125.00  -85.00        0.3161
 154   3  127.00  -85.00        0.3161
 155   3  129.00  -85.00        0.3161
 156   3  131.00  -85.00        0.3161
 157   3  133.00  -85.00        0.3161
 158   3  135.00  -85.00        0.3161
 159   3  137.00  -85.00        0.3161
 160   3  139.00  -85.00        0.3161
 161   3  141.00  -85.00        0.3161
 162   3  143.00  -85.00        0.3161
 163   3  145.00  -85.00        0.3161
 164   3  147.00  -85.00        0.3161
 165   3  149.00  -85.00        0.3161
 166   3  151.00  -85.00        0.3161
 167   3  153.00  -85.00        0.3161
 168   3  155.00  -85.00        0.3161
 169   3  157.00  -85.00        0.3161
 170   3  159.00  -85.00        0.3161
 171   3  161.00  -85.00        0.3161
 172   3  163.00  -85.00        0.3161
 173   3  165.00  -85.00        0.3161
 174   3  167.00  -85.00        0.3161
 175   3  169.00  -85.00        0.3161
 176   3  171.00  -85.00        0.3161
 177   3  173.00  -85.00        0.3161
 178   3  175.00  -85.00        0.3161
 179   3  177.00  -85.00        0.3161
 180   3  179.00  -85.00        0.3161
   1   4 -179.00  -83.00        0.3161
   2   4 -177.00  -83.00        0.3161
   3   4 -175.00  -83.00        0.3161
   4   4 -173.00  -83.00        0.3161
   5   4 -171.00  -83.00        0.3161
   6   4 -169.00  -83.00        0.3161
   7   4 -167.00  -83.00        0.3161
   8   4 -165.00  -83.00        0.3161
   9   4 -163.00  -83.00        0.3161
  10   4 -161.00  -83.00        0.3161
  11   4 -159.00  -83.00        0.3161
  12   4 -157.00  -83.00        0.3161
  13   4 -155.00  -83.00        0.3161
  14   4 -153.00  -83.00        0.3161
  15   4 -151.00  -83.00        0.3161
  16   4 -149.00  -83.00        0.3161
  17   4 -147.00  -83.00        0.3161
  18   4 -145.00  -83.00        0.3161
  19   4 -143.00  -83.00        0.3161
  20   4 -141.00  -83.00        0.3161
  21   4 -139.00  -83.00        0.3161
  22   4 -137.00  -83.00        0.3161
  23   4 -135.00  -83.00        0.3161
  24   4 -133.00  -83.00        0.3161
  25   4 -131.00  -83.00        0.3161
  26   4 -129.00  -83.00        0.3161
  27   4 -127.00  -83.00        0.3161
  28   4 -125.00  -83.00        0.3161
  29   4 -123.00  -83.00        0.3161
  30   4 -121.00  -83.00        0.3161
  31   4 -119.00  -83.00        0.3161
  32   4 -117.00  -83.00        0.3161
  33   4 -115.00  -83.00        0.3161
  34   4 -113.00  -83.00        0.3161
  35   4 -111.00  -83.00        0.3161
  36   4 -109.00  -83.00        0.3161
  37   4 -107.00  -83.00        0.3161
  38   4 -105.00  -83.00        0.3161
  39   4 -103.00  -83.00        0.3161
  40   4 -101.00  -83.00        0.3161
  41   4  -99.00  -83.00        0.3161
  42   4  -97.00  -83.00        0.3161
  43   4  -95.00  -83.00        0.3161
  44   4  -93.00  -83.00        0.3161
  45   4  -91.00  -83.00        0.3161
  46   4  -89.00  -83.00        0.3161
  47   4  -87.00  -83.00        0.3161
  48   4  -85.00  -83.00        0.3161
  49   4  -83.00  -83.00        0.3161
  50   4  -81.00  -83.00        0.3161
  51   4  -79.00  -83.00        0.3161
  52   4  -77.00  -83.00        0.3161
  53   4  -75.00  -83.00        0.3161
  54   4  -73.00  -83.00        0.3161
  55   4  -71.00  -83.00        0.3161
  56   4  -69.00  -83.00        0.3161
  57   4  -67.00  -83.00        0.3161
  58   4  -65.00  -83.00        0.3161
  59   4  -63.00  -83.00        0.3161
